"id","description","type","fleetId","make","model","year","registrationNumber","vinSerialId","companyId","status","createdAt","updatedAt","siteId","engineCapacity","loadingCarryingCapacityTonnes","fuelConsumptionUnit","fuelConsumption","locationOtherText","location","millingSiteId","lastAssessedAt","crushingSiteId"
cmi8fy816002qskghins8cbwc,,,"1MMP77",,,,,,,AVAILABLE,2025-11-21 05:50:12.463,2025-11-21 05:50:12.463,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmn1uoyn61z83k42aobnjhuo9,,TIPPER,"2HGT755",,,,AGZ8681,,cmid6zfak0002lb02iytpltpq,AVAILABLE,2026-03-22 14:27:03.138,2026-03-22 14:27:03.138,,,,,,,,,,
cmi8fy812002pskghz87crs70,,,"1MMX65",,,,,,,AVAILABLE,2025-11-21 05:50:12.463,2025-11-21 05:50:12.463,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8sv00hmskghujd3qk7r,,,"2BST627",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy812002oskgh53s9wgfc,,,"2CCS101",,,,,,,AVAILABLE,2025-11-21 05:50:12.463,2025-11-21 05:50:12.463,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8s000h8skghke3qv6lz,,,"2MCT646",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8uc00imskgh9hsnhxh2,,,"2FQT680",,,,,,,AVAILABLE,2025-11-21 05:50:13.572,2025-11-21 05:50:13.572,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ub00ibskgh3qxpqyuj,,,"2TMT682",,,,,,,AVAILABLE,2025-11-21 05:50:13.571,2025-11-21 05:50:13.571,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8pj00fuskghjxwhqsx4,,,"2UCT564",,,,,,,AVAILABLE,2025-11-21 05:50:13.399,2025-11-21 05:50:13.399,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ub00ikskgh0xvii553,,,"2UGT694",,,,,,,AVAILABLE,2025-11-21 05:50:13.572,2025-11-21 05:50:13.572,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ua00i5skghffxykkcd,,,"2HGT665",,,,,,,AVAILABLE,2025-11-21 05:50:13.571,2025-11-21 05:50:13.571,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8tf00hxskghqw9rt0ja,,,"1MMM615",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ub00ijskgh5dabv5b9,,,"2HGT696",,,,,,,AVAILABLE,2025-11-21 05:50:13.572,2025-11-21 05:50:13.572,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8s000gyskghwy1kt16g,,,"2MMP635",,,,,,,AVAILABLE,2025-11-21 05:50:13.488,2025-11-21 05:50:13.488,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8vu00jeskghw4zztw71,,,"2TMT684",,,,,,,AVAILABLE,2025-11-21 05:50:13.572,2025-11-21 05:50:13.572,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8qc00g6skghhfj4p4oe,,,"2CMT600",,,,,,,AVAILABLE,2025-11-21 05:50:13.399,2025-11-21 05:50:13.399,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ol00f6skghnt8mzqdx,,,"2LRT520",,,,,,,AVAILABLE,2025-11-21 05:50:13.314,2025-11-21 05:50:13.314,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8o200ezskghqr8a3kfw,,,"2RAT538",,,,,,,AVAILABLE,2025-11-21 05:50:13.314,2025-11-21 05:50:13.314,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8rz00gtskghkvao8gs3,,,"1MMY620",,,,,,,AVAILABLE,2025-11-21 05:50:13.488,2025-11-21 05:50:13.488,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8qc00gaskgh504rrn2w,,,"2RUT603",,,,,,,AVAILABLE,2025-11-21 05:50:13.399,2025-11-21 05:50:13.399,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8n400dwskghwtpgy1y0,,,"2JSP508",,,,,,,AVAILABLE,2025-11-21 05:50:13.312,2025-11-21 05:50:13.312,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8kq00cxskghab5xw31h,,,"1MMY494",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8j200bxskghtbjgn2eq,,,"3MMX433",,,,,,,AVAILABLE,2025-11-21 05:50:13.138,2025-11-21 05:50:13.138,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8oj00f2skghf6vl4y2v,,,"2PAT516",,,,,,,AVAILABLE,2025-11-21 05:50:13.314,2025-11-21 05:50:13.314,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8lj00dcskght7ixhpzb,,,"2RAL499",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ma00duskgh9w75cctl,,,"2DST469",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8hf00azskgh9hkfkgcc,,,"1MMX365",,,,,,,AVAILABLE,2025-11-21 05:50:13.053,2025-11-21 05:50:13.053,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8j300byskghymlag0y0,,,"3MMQ449",,,,,,,AVAILABLE,2025-11-21 05:50:13.138,2025-11-21 05:50:13.138,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8kq00d1skghuzzzo257,,,"2WTP463",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8e50098skgh4j1skp4i,,,"2CCS349",,,,,,,AVAILABLE,2025-11-21 05:50:12.960,2025-11-21 05:50:12.960,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8fw00a3skgh174mzi85,,,"1MMM376",,,,,,,AVAILABLE,2025-11-21 05:50:13.052,2025-11-21 05:50:13.052,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ll00dgskghjtft79m3,,,"2CRB475",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8gt00anskgh9ntts9we,,,"3MMX403",,,,,,,AVAILABLE,2025-11-21 05:50:13.053,2025-11-21 05:50:13.053,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8i800b8skghkequ3vrn,,,"3MMX410",,,,,,,AVAILABLE,2025-11-21 05:50:13.137,2025-11-21 05:50:13.137,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8fv009qskgh2hil8ffr,,,"2TLF358",,,,,,,AVAILABLE,2025-11-21 05:50:13.052,2025-11-21 05:50:13.052,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8f2009pskgh236zxspw,,,"2CCS321",,,,,,,AVAILABLE,2025-11-21 05:50:12.960,2025-11-21 05:50:12.960,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8e40091skght6tr1kqt,,,"2KCT345",,,,,,,AVAILABLE,2025-11-21 05:50:12.960,2025-11-21 05:50:12.960,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8da008hskghlra0jfav,,,"1MMM316",,,,,,,AVAILABLE,2025-11-21 05:50:12.959,2025-11-21 05:50:12.959,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ax006yskghsn7cxpsg,,,"2PAT255",,,,,,,AVAILABLE,2025-11-21 05:50:12.873,2025-11-21 05:50:12.873,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8da008fskghtxxnp95x,,,"1MMM314",,,,,,,AVAILABLE,2025-11-21 05:50:12.959,2025-11-21 05:50:12.959,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8db008tskghct5sk8c9,,,"2BRI339",,,,,,,AVAILABLE,2025-11-21 05:50:12.960,2025-11-21 05:50:12.960,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy86o004wskght5hrdbj7,,,"2TLF184",,,,,,,AVAILABLE,2025-11-21 05:50:12.694,2025-11-21 05:50:12.694,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8bm007jskgh23r59gnt,,,"2MLO260",,,,,,,AVAILABLE,2025-11-21 05:50:12.875,2025-11-21 05:50:12.875,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8e40092skghygjpwcrp,,,"2MLD331",,,,,,,AVAILABLE,2025-11-21 05:50:12.960,2025-11-21 05:50:12.960,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8bo007nskghs13u1o03,,,"1MMM285",,,,,,,AVAILABLE,2025-11-21 05:50:12.875,2025-11-21 05:50:12.875,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8bv0080skghq018eihx,,,"1MMM301",,,,,,,AVAILABLE,2025-11-21 05:50:12.875,2025-11-21 05:50:12.875,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8bs007tskghytzwg71s,,,"1MMM297",,,,,,,AVAILABLE,2025-11-21 05:50:12.875,2025-11-21 05:50:12.875,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ax007cskgh3fvjsfdx,,,"1MMM282",,,,,,,AVAILABLE,2025-11-21 05:50:12.874,2025-11-21 05:50:12.874,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8cd0086skgh5vqgx9i2,,,"1MMM299",,,,,,,AVAILABLE,2025-11-21 05:50:12.875,2025-11-21 05:50:12.875,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy88j0063skghbjawxiw4,,,"2MLS220",,,,,,,AVAILABLE,2025-11-21 05:50:12.787,2025-11-21 05:50:12.787,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy898006askghgo0fckfe,,,"1MMP224",,,,,,,AVAILABLE,2025-11-21 05:50:12.787,2025-11-21 05:50:12.787,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8a1006vskghsfcxfc2r,,,"2PAT254",,,,,,,AVAILABLE,2025-11-21 05:50:12.787,2025-11-21 05:50:12.787,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy86o004vskgh9yhvxbq2,,,"2WTP189",,,,,,,AVAILABLE,2025-11-21 05:50:12.694,2025-11-21 05:50:12.694,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy85x004cskghia2jt4zl,,,"2PAZ163",,,,,,,AVAILABLE,2025-11-21 05:50:12.693,2025-11-21 05:50:12.693,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy87g005fskghlvlebeid,,,"2MLS203",,,,,,,AVAILABLE,2025-11-21 05:50:12.694,2025-11-21 05:50:12.694,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy89e006iskghfmijfssh,,,"1MMP225",,,,,,,AVAILABLE,2025-11-21 05:50:12.787,2025-11-21 05:50:12.787,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy82p003eskghtftc42l5,,,"2EGL141",,,,,,,AVAILABLE,2025-11-21 05:50:12.554,2025-11-21 05:50:12.554,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy83g0041skghzpzst6rr,,,"2EST117",,,,,,,AVAILABLE,2025-11-21 05:50:12.554,2025-11-21 05:50:12.554,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy85w0049skghfff5x2r7,,,"2MLL158",,,,,,,AVAILABLE,2025-11-21 05:50:12.693,2025-11-21 05:50:12.693,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8vq00jaskghuplnyhqo,,,"2MLZ663",,,,,,,AVAILABLE,2025-11-21 05:50:13.572,2025-11-21 05:50:13.572,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8v200itskghk6nlom7a,,,"2TMT686",,,,,,,AVAILABLE,2025-11-21 05:50:13.572,2025-11-21 05:50:13.572,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8v100iqskghdbh0z5g4,,,"2TMT683",,,,,,,AVAILABLE,2025-11-21 05:50:13.572,2025-11-21 05:50:13.572,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8sq00hdskghhjllp719,,,"2UCZ626",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8r300gkskgh9nc6s82q,,,"1MMM609",,,,,,,AVAILABLE,2025-11-21 05:50:13.400,2025-11-21 05:50:13.400,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy816002rskghaucv4o61,,,"1MMX70",,,,,,,AVAILABLE,2025-11-21 05:50:12.463,2025-11-21 05:50:12.463,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy820002tskgh1zok77a1,,,"2CCZ102",,,,,,,AVAILABLE,2025-11-21 05:50:12.552,2025-11-21 05:50:12.552,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ua00i2skghhkmvbagf,,,"2LTT660",,,,,,,AVAILABLE,2025-11-21 05:50:13.571,2025-11-21 05:50:13.571,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8rz00goskghcb8rrma5,,,"1MMM610",,,,,,,AVAILABLE,2025-11-21 05:50:13.487,2025-11-21 05:50:13.487,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8om00f8skgh1x5ew7ud,,,"2MLS529",,,,,,,AVAILABLE,2025-11-21 05:50:13.314,2025-11-21 05:50:13.314,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8pi00feskghe908edqt,,,"2RAT569",,,,,,,AVAILABLE,2025-11-21 05:50:13.398,2025-11-21 05:50:13.398,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8pi00fnskgh7rvabd70,,,"2RAT578",,,,,,,AVAILABLE,2025-11-21 05:50:13.399,2025-11-21 05:50:13.399,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8r500gmskghbxgjulj0,,,"2UCT565",,,,,,,AVAILABLE,2025-11-21 05:50:13.400,2025-11-21 05:50:13.400,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8r500gnskghmvpsiqok,,,"2RAT586",,,,,,,AVAILABLE,2025-11-21 05:50:13.400,2025-11-21 05:50:13.400,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8o100euskghddzbqhk0,,,"2PAZ556",,,,,,,AVAILABLE,2025-11-21 05:50:13.314,2025-11-21 05:50:13.314,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8qc00g1skgh9qigdsvb,,,"2RAT579",,,,,,,AVAILABLE,2025-11-21 05:50:13.399,2025-11-21 05:50:13.399,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8nt00ehskghi6vo2lkc,,,"2RAT546",,,,,,,AVAILABLE,2025-11-21 05:50:13.314,2025-11-21 05:50:13.314,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8qc00gbskghch0fjos4,,,"2RAT580",,,,,,,AVAILABLE,2025-11-21 05:50:13.399,2025-11-21 05:50:13.399,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8n500eeskghkbtzj0r9,,,"2MLT542",,,,,,,AVAILABLE,2025-11-21 05:50:13.313,2025-11-21 05:50:13.313,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8kq00cyskght4ivxs89,,,"2MLL489",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8n400dxskgh9mglp4ke,,,"2LRP507",,,,,,,AVAILABLE,2025-11-21 05:50:13.312,2025-11-21 05:50:13.312,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8li00d9skgh9905digm,,,"2RAL498",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ll00diskgh3qptl6u4,,,"2BRB506",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8kq00ctskgh3mocearh,,,"2YIL481",,,,,,,AVAILABLE,2025-11-21 05:50:13.226,2025-11-21 05:50:13.226,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8j500c1skghi5ti2vie,,,"3MMQ452",,,,,,,AVAILABLE,2025-11-21 05:50:13.138,2025-11-21 05:50:13.138,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8i900blskgh83mgzca1,,,"3MMX440",,,,,,,AVAILABLE,2025-11-21 05:50:13.137,2025-11-21 05:50:13.137,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8e4008zskghzl18o3zy,,,"2KCT344",,,,,,,AVAILABLE,2025-11-21 05:50:12.960,2025-11-21 05:50:12.960,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8gt00alskghlflk154y,,,"3MMX401",,,,,,,AVAILABLE,2025-11-21 05:50:13.053,2025-11-21 05:50:13.053,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8j500c5skgh9pyr5zhx,,,"3MMQ451",,,,,,,AVAILABLE,2025-11-21 05:50:13.138,2025-11-21 05:50:13.138,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8gz00avskgh1s3108m3,,,"1MMM374",,,,,,,AVAILABLE,2025-11-21 05:50:13.053,2025-11-21 05:50:13.053,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8br007qskghl9ay5zqb,,,"1MMM293",,,,,,,AVAILABLE,2025-11-21 05:50:12.875,2025-11-21 05:50:12.875,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8db008rskghxw17xlb7,,,"2RIL320",,,,,,,AVAILABLE,2025-11-21 05:50:12.960,2025-11-21 05:50:12.960,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ci008bskgh1cnn8u5z,,,"1MMM273",,,,,,,AVAILABLE,2025-11-21 05:50:12.875,2025-11-21 05:50:12.875,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8e5009askghdfjohpy0,,,"2ZET347",,,,,,,AVAILABLE,2025-11-21 05:50:12.960,2025-11-21 05:50:12.960,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8da008cskgh4bs9vqz7,,,"1MMM305",,,,,,,AVAILABLE,2025-11-21 05:50:12.959,2025-11-21 05:50:12.959,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8fw00a2skghfpms1xkl,,,"3MMX386",,,,,,,AVAILABLE,2025-11-21 05:50:13.052,2025-11-21 05:50:13.052,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy88i005zskghmg6s3uj5,,,"2EGE230",,,,,,,AVAILABLE,2025-11-21 05:50:12.787,2025-11-21 05:50:12.787,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ay007fskghvpdhbrmm,,,"1MMM288",,,,,,,AVAILABLE,2025-11-21 05:50:12.874,2025-11-21 05:50:12.874,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy86m004sskghostnqia1,,,"2TIT181",,,,,,,AVAILABLE,2025-11-21 05:50:12.694,2025-11-21 05:50:12.694,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ax0071skghfljacavs,,,"2MLC258",,,,,,,AVAILABLE,2025-11-21 05:50:12.873,2025-11-21 05:50:12.873,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ce0088skghfwc8rrpn,,,"1MMM304",,,,,,,AVAILABLE,2025-11-21 05:50:12.875,2025-11-21 05:50:12.875,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ax0077skghkjeykj2o,,,"1MMM275",,,,,,,AVAILABLE,2025-11-21 05:50:12.874,2025-11-21 05:50:12.874,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8a1006tskgh5cnio7c4,,,"2PAZ253",,,,,,,AVAILABLE,2025-11-21 05:50:12.787,2025-11-21 05:50:12.787,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ax007dskgh4eqvxs6f,,,"1MMM284",,,,,,,AVAILABLE,2025-11-21 05:50:12.874,2025-11-21 05:50:12.874,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8bv007zskghldv6xmvw,,,"1MMM272",,,,,,,AVAILABLE,2025-11-21 05:50:12.875,2025-11-21 05:50:12.875,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy899006bskght7et9p0o,,,"2EST239",,,,,,,AVAILABLE,2025-11-21 05:50:12.787,2025-11-21 05:50:12.787,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy87c005dskgh6x6bklh1,,,"2MLL201",,,,,,,AVAILABLE,2025-11-21 05:50:12.694,2025-11-21 05:50:12.694,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy89e006oskgh64zet1es,,,"1MMX249",,,,,,,AVAILABLE,2025-11-21 05:50:12.787,2025-11-21 05:50:12.787,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy86t0057skghadlts8rq,,,"2WTP191",,,,,,,AVAILABLE,2025-11-21 05:50:12.694,2025-11-21 05:50:12.694,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy85x004gskghecyplkgv,,,"2RAL168",,,,,,,AVAILABLE,2025-11-21 05:50:12.693,2025-11-21 05:50:12.693,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy85w0047skghm4jwsiq2,,,"2MLJ157",,,,,,,AVAILABLE,2025-11-21 05:50:12.693,2025-11-21 05:50:12.693,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy822003cskghp9mof63o,,,"2EGG137",,,,,,,AVAILABLE,2025-11-21 05:50:12.553,2025-11-21 05:50:12.553,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy82u003jskghw9qoa3v6,,,"2LRT147",,,,,,,AVAILABLE,2025-11-21 05:50:12.554,2025-11-21 05:50:12.554,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8210033skghc4ukovnw,,,"2EGT127",,,,,,,AVAILABLE,2025-11-21 05:50:12.553,2025-11-21 05:50:12.553,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8sq00hfskgh79din6uc,,,"2RAS629",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy82y003qskghtqmfok1d,,,"2MLZ152",,,,,,,AVAILABLE,2025-11-21 05:50:12.554,2025-11-21 05:50:12.554,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy83l0044skghyztqhsdk,,,"2EGT130",,,,,,,AVAILABLE,2025-11-21 05:50:12.554,2025-11-21 05:50:12.554,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8tg00i0skghe5s0p4zy,,,"2PAZ631",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8so00h9skghd3kvujce,,,"2MLG639",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8rz00gqskgh63ccd2xu,,,"1MM612",,,,,,,AVAILABLE,2025-11-21 05:50:13.487,2025-11-21 05:50:13.487,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8mc00dvskghhgs653xy,,,"2BRG472",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ub00i8skgh7jdq0fv0,,,"2LTT669",,,,,,,AVAILABLE,2025-11-21 05:50:13.571,2025-11-21 05:50:13.571,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8n500e6skgh2w1bzyh3,,,"2RAL531",,,,,,,AVAILABLE,2025-11-21 05:50:13.313,2025-11-21 05:50:13.313,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8sq00heskghr1anz93a,,,"2NTP622",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ua00i4skgh49hpbguc,,,"2HGT664",,,,,,,AVAILABLE,2025-11-21 05:50:13.571,2025-11-21 05:50:13.571,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8qc00g7skgho4jsgd6x,,,"2EGZ601",,,,,,,AVAILABLE,2025-11-21 05:50:13.399,2025-11-21 05:50:13.399,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8s000h5skghu2lzbq5j,,,"2MLL642",,,,,,,AVAILABLE,2025-11-21 05:50:13.488,2025-11-21 05:50:13.488,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8sv00hoskghtu6o9f5e,,,"2MLV650",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
